"id","feature_name_id","tag_id","checkout_count","denial_count","min_duration","max_duration","mean_duration","median_duration","stddev_duration","ckout_count","user_count","host_count"
22632,837,564,0,0,0,0,0,0,0,0,0,0
22665,1522,564,0,0,0,0,0,0,0,0,0,0
22647,1843,564,0,0,0,0,0,0,0,0,0,0
22633,2566,564,0,0,0,0,0,0,0,0,0,0
22650,921,564,0,0,0,0,0,0,0,0,0,0
22651,2330,564,0,0,0,0,0,0,0,0,0,0
22652,922,564,0,0,0,0,0,0,0,0,0,0
18737,5524,476,155,21,23,29097,4960.13636363636,812,9746.03925067807,22,4,4
11401,5525,38,774,3,3,570,100.25641025641,4,164.640872003713,39,6,6
21376,3948,537,41042327,13158737,0,0,0,0,0,0,0,0
8742,5526,45,91,7,598,11566,6158,6310,5485.57964120475,3,2,2
1024,5527,3,7,0,0,0,0,0,0,0,0,0
24324,5528,465,0,0,0,0,0,0,0,0,0,0
3569,5529,60,9,15,117,118,117.5,117.5,0.577350269189626,4,1,1
11307,2730,38,233,3,0,0,0,0,0,0,0,0
21372,3948,536,37900152,13158855,0,0,0,0,0,0,0,0
1246,4292,92,64,0,245,245,245,245,0,2,1,1
1899,4516,104,0,0,0,0,0,0,0,0,0,0
21395,3410,536,37879795,13158855,0,0,0,0,0,0,0,0
7830,5530,101,39,0,0,0,0,0,0,0,0,0
24325,5531,465,0,0,0,0,0,0,0,0,0,0
24211,5532,558,25,0,0,0,0,0,0,0,0,0
11445,1130,95,28,0,0,0,0,0,0,0,0,0
75,4084,7,41033092,13158737,118,3361,133.576254284824,121,89.3116790794996,32090,14,18
22634,591,564,0,0,0,0,0,0,0,0,0,0
24326,5533,465,0,0,0,0,0,0,0,0,0,0
21396,3948,538,41021534,13158737,5,5521,172.189083627096,121,170.945402977913,120846,24,45
503,2794,71,11,76,483,483,483,483,0,1,1,1
1065,5534,20,375,0,0,0,0,0,0,0,0,0
9610,5535,29,571,15,122,58023,7876.22222222222,861,18930.8208404824,9,1,2
7197,4330,38,2286,21,2,7196,225.102941176471,38.5,940.444324007745,68,11,17
3266,5536,67,1071,98,119,12600,2176.35294117647,1800,2855.03410533868,17,5,7
1064,5537,3,38,0,0,0,0,0,0,0,0,0
11058,2843,3,0,3819,0,0,0,0,0,0,0,0
22028,5538,541,0,0,0,0,0,0,0,0,0,0
22042,5538,548,0,0,0,0,0,0,0,0,0,0
8558,5539,65,553,16,119,76153,2857.35897435897,484,9837.98904873068,234,1,1
577,4646,46,245,15,0,0,0,0,0,0,0,0
5878,5540,64,128,0,46800,54000,53686.9565217391,54000,1501.30378121094,23,1,1
1571,3386,65,949,11,1831,1831,1831,1831,0,2,1,1
22034,5541,542,1,0,0,0,0,0,0,0,0,0
22035,5538,542,0,0,0,0,0,0,0,0,0,0
22666,2109,564,0,0,0,0,0,0,0,0,0,0
684,4175,22,43,2,0,0,0,0,0,0,0,0
22668,1576,564,0,0,0,0,0,0,0,0,0,0
22033,5542,542,0,0,0,0,0,0,0,0,0,0
22677,963,564,0,0,0,0,0,0,0,0,0,0
22671,271,564,0,0,0,0,0,0,0,0,0,0
3515,782,10,463,0,0,0,0,0,0,0,0,0
22672,1524,564,0,0,0,0,0,0,0,0,0,0
22673,2111,564,0,0,0,0,0,0,0,0,0,0
21360,5543,532,36818,0,120,245,130.769230769231,121,34.346649147949,13,2,2
1204,3303,12,83,0,11890,30636,24000.6666666667,29476,10504.1699021547,3,2,2
3305,5514,53,1351,69,114,30569,4109.09615384615,2232.5,6093.17693065122,52,6,6
22032,5544,542,0,0,0,0,0,0,0,0,0,0
21231,787,529,9,0,0,0,0,0,0,0,0,0
59,5545,20,298581,0,116,911274,5330.80010785547,1937,18028.1510699624,5563,522,7
22024,5546,221,0,0,0,0,0,0,0,0,0,0
22025,5544,541,0,0,0,0,0,0,0,0,0,0
19760,4236,496,67,3,0,0,0,0,0,0,0,0
22027,5541,541,0,0,0,0,0,0,0,0,0,0
22031,5547,542,0,0,0,0,0,0,0,0,0,0
22026,5542,541,0,0,0,0,0,0,0,0,0,0
22030,5548,542,0,0,0,0,0,0,0,0,0,0
22029,5549,542,0,0,0,0,0,0,0,0,0,0
22038,5550,548,0,0,0,0,0,0,0,0,0,0
3607,5551,60,178,6,51,16325,788.896551724138,124,2993.59929498192,29,6,6
1182,2720,18,759,0,492,51693,21268.8,22848.5,13085.8597266747,30,7,7
22036,5549,548,19,0,0,0,0,0,0,0,0,0
4030,5552,46,115,0,0,0,0,0,0,0,0,0
1187,5553,18,317,0,1093,28260,11694.3636363636,9062,9321.34346832824,11,1,2
8411,5554,43,433,0,2519,2822,2670.5,2670.5,214.253354699524,2,1,1
22207,5555,270,0,0,0,0,0,0,0,0,0,0
22208,5556,270,0,0,0,0,0,0,0,0,0,0
1376,2940,20,70,0,0,0,0,0,0,0,0,0
3813,5557,51,82,7,0,0,0,0,0,0,0,0
800,4445,22,496,2,84,135570,15974.2571428571,9684,23517.8331976882,35,9,8
3557,1107,50,59,0,0,0,0,0,0,0,0,0
1198,5558,12,42,5,0,0,0,0,0,0,0,0
3248,5559,141,183,5,1800,75350,24983.1875,12600,25090.525822094,16,2,4
1210,5560,12,318,37,3624,68242,24829,18612,25926.3286448352,5,3,3
1298,5513,93,337,67,44,29744,6757.76923076923,1711,9552.65738903619,13,3,3
1174,5560,18,207,0,0,0,0,0,0,0,0,0
20178,3547,506,18,0,0,0,0,0,0,0,0,0
10654,5561,22,474,1859,0,1397723,83921.1818181818,1886,255134.333978011,33,7,5
1180,5562,18,865,137,1289,43872,14929.2941176471,14430,11501.9878160511,17,8,8
10770,5563,22,13,0,0,0,0,0,0,0,0,0
22678,2176,564,0,0,0,0,0,0,0,0,0,0
22679,833,564,0,0,0,0,0,0,0,0,0,0
501,5564,3,160,0,0,0,0,0,0,0,0,0
22674,1507,564,0,0,0,0,0,0,0,0,0,0
22379,5133,454,6,0,0,0,0,0,0,0,0,0
22669,1523,564,0,0,0,0,0,0,0,0,0,0
22670,2110,564,0,0,0,0,0,0,0,0,0,0
22675,1518,564,0,0,0,0,0,0,0,0,0,0
22676,1520,564,0,0,0,0,0,0,0,0,0,0
22667,838,564,0,0,0,0,0,0,0,0,0,0
22040,5544,548,0,0,0,0,0,0,0,0,0,0
10510,3517,44,123,9,1230,1640,1435,1435,236.713610367747,4,1,1
4032,1641,46,57,0,0,0,0,0,0,0,0,0
7000,483,90,242,0,1158,44492,12562,2299,21309.1722191799,4,1,1
1521,483,95,25,0,0,0,0,0,0,0,0,0
22681,5565,564,3,0,0,0,0,0,0,0,0,0
22683,228,564,0,0,0,0,0,0,0,0,0,0
1306,4809,93,28,0,0,0,0,0,0,0,0,0
17904,4295,22,6,0,0,0,0,0,0,0,0,0
22584,5566,518,66,0,0,0,0,0,0,0,0,0
7813,259,36,2017,1,2963,249391,45294.25,5066,95338.0082473311,12,2,3
22047,5544,552,0,0,0,0,0,0,0,0,0,0
22585,5567,518,66,0,0,0,0,0,0,0,0,0
11383,5568,38,337,0,0,83,17,7,27.5266105017361,15,6,8
18025,5279,22,367,0,0,0,0,0,0,0,0,0
781,2734,22,60935,1311,0,595708,6620.81955278211,359,36588.9983255828,1923,53,51
7684,1836,2,6,0,0,0,0,0,0,0,0,0
8744,4809,45,77,0,0,0,0,0,0,0,0,0
2452,5569,13,2734,6942,0,144951,26843.0188679245,6389,38431.20992135,53,3,3
3985,5570,46,262,0,0,0,0,0,0,0,0,0
3167,2167,2,4,0,0,0,0,0,0,0,0,0
22680,3949,564,0,0,0,0,0,0,0,0,0,0
3553,3711,144,16,0,0,0,0,0,0,0,0,0
22687,2371,564,0,0,0,0,0,0,0,0,0,0
22046,5547,552,0,0,0,0,0,0,0,0,0,0
22053,5547,547,0,0,0,0,0,0,0,0,0,0
22052,5548,547,0,0,0,0,0,0,0,0,0,0
854,3905,22,87,3,0,0,0,0,0,0,0,0
663,4457,3,227,0,96,101,98,97.5,2.44948974278318,4,3,2
22045,5548,552,0,0,0,0,0,0,0,0,0,0
8073,1232,28,107,0,25,25,25,25,0,1,1,1
22051,5549,547,56,0,0,0,0,0,0,0,0,0
22044,5549,552,0,0,0,0,0,0,0,0,0,0
6847,2701,38,485,0,0,10,2.38775510204082,1,3.02638622872927,49,6,6
22043,5571,552,0,0,0,0,0,0,0,0,0,0
2453,5572,13,797,9222,10,72,30.0909090909091,24,19.9472030392962,11,1,1
7884,1081,52,242,40,6,28230,8700.71428571429,5442,9369.13528636905,21,2,2
22684,2573,564,0,0,0,0,0,0,0,0,0,0
22685,2669,564,0,0,0,0,0,0,0,0,0,0
22686,2299,564,0,0,0,0,0,0,0,0,0,0
22145,5573,559,17,0,0,0,0,0,0,0,0,0
18244,4275,22,1,0,0,0,0,0,0,0,0,0
22682,5574,564,0,0,0,0,0,0,0,0,0,0
22688,2372,564,0,0,0,0,0,0,0,0,0,0
22689,2373,564,0,0,0,0,0,0,0,0,0,0
22690,2374,564,0,0,0,0,0,0,0,0,0,0
22691,2375,564,0,0,0,0,0,0,0,0,0,0
6668,5575,13,337,1105,3098,6007,4552.5,4552.5,2056.97362647167,2,1,2
6961,4353,25,316,0,0,13,3.41666666666667,1.5,4.12218682769525,12,3,3
3559,2712,55,488,0,3052,8380,5148.75,4581.5,2382.92304743565,4,1,1
22050,5538,552,0,0,0,0,0,0,0,0,0,0
3147,5576,2,0,1,0,0,0,0,0,0,0,0
7671,2686,2,330,0,0,2147,689.583333333333,178.5,832.415920770089,12,1,1
6473,5577,13,62,0,0,0,0,0,0,0,0,0
22049,5541,552,0,0,0,0,0,0,0,0,0,0
17889,5578,43,612,0,2563,2923,2743,2743,207.846096908265,4,1,1
10740,4867,22,420,0,117,119,118,118,1,3,1,1
3977,5579,46,396,0,1800,360000,60023.0769230769,38700,83375.4750880248,26,10,11
1361,2862,20,421,0,0,121,24.1333333333333,0,49.7908004507239,15,6,5
5883,5364,64,134,0,1800,5400,3600,3600,2545.58441227157,2,1,1
17936,5580,449,591,472,0,0,0,0,0,0,0,0
1844,4384,25,6,0,0,0,0,0,0,0,0,0
23207,5581,585,15,0,0,0,0,0,0,0,0,0
3986,5582,46,125,0,1800,46800,18800,14400,17569.8605572156,9,4,4
2122,2591,109,52,7,0,0,0,0,0,0,0,0
11447,5583,95,201,0,258,1353,805.5,805.5,774.28192539927,2,2,2
8007,2750,28,123,0,0,0,0,0,0,0,0,0
21788,3446,548,9,0,0,0,0,0,0,0,0,0
3441,1152,10,236,0,238,470,392.666666666667,470,133.945262451993,3,2,2
3442,1232,10,235,0,238,470,392.666666666667,470,133.945262451993,3,2,2
1850,1799,25,99,0,0,0,0,0,0,0,0,0
21761,4084,550,809318,0,119,2676,137.589790575916,122,96.5099272867543,3820,11,12
24276,4978,620,50,0,0,0,0,0,0,0,0,0
527,239,20,1275,0,0,0,0,0,0,0,0,0
3425,5584,140,195,1,0,0,0,0,0,0,0,0
22058,5549,550,0,0,0,0,0,0,0,0,0,0
11354,5585,38,9054,0,0,32411,457.494152046784,19,2109.37989212261,342,14,20
11276,279,38,183,0,0,121,6.15,0,27.0346269186682,20,2,12
1843,5586,25,30,0,0,0,0,0,0,0,0,0
3840,5587,118,87,0,0,0,0,0,0,0,0,0
22057,5571,550,2,0,0,0,0,0,0,0,0,0
209,5588,43,1541,0,0,18425,2283.17391304348,631,3825.37985789754,115,5,5
3992,4649,46,569,3876,111,110500,6000.12121212121,721,16582.5926900332,66,3,3
1207,5589,12,351,2,140,5839,1841.57142857143,240,2475.38797343924,7,4,4
9720,2885,8,554,19,0,123,60.75,60.5,64.6855029022291,8,2,3
7036,2989,38,8,0,0,0,0,0,0,0,0,0
7123,4820,194,75,0,0,0,0,0,0,0,0,0
1911,5590,25,64,0,0,0,0,0,0,0,0,0
1690,3386,41,1913,0,0,0,0,0,0,0,0,0
11411,5591,38,2004,2,0,3600,147.24,85,464.605349528835,75,13,15
1224,5553,12,193,0,1095,24756,10363,6220.5,10102.9199739481,6,2,2
5877,5592,22,599,2,0,0,0,0,0,34,23,23
22063,5538,550,0,0,0,0,0,0,0,0,0,0
22056,5538,547,0,0,0,0,0,0,0,0,0,0
22055,5541,547,0,0,0,0,0,0,0,0,0,0
7190,4802,38,1710,99,0,26039,2305.51111111111,321,4308.51886029736,90,11,15
2234,5153,79,10,0,0,0,0,0,0,0,0,0
11416,5593,38,1163,1,0,90,3.77215189873418,1,14.0081929937801,79,10,11
4006,5594,46,288,0,0,0,0,0,0,0,0,0
6955,5595,25,2,0,0,0,0,0,0,0,0,0
2237,3386,19,83,0,0,0,0,0,0,0,0,0
2131,1721,109,38,8,1135,1135,1135,1135,0,1,1,1
4061,3926,46,143,1033,0,0,0,0,0,0,0,0
1349,2936,20,3957,4265,0,899290,28998.6781609195,1838,117476.928414416,87,4,3
22061,5544,550,0,0,0,0,0,0,0,0,0,0
121,5596,16,4202,8,0,109639,2215.94915254237,239,9815.72607061363,295,10,15
279,5336,18,165,0,1818,31855,12543.5,10713,11301.2678182583,6,3,3
532,5597,20,827,0,118,360,239,239,171.119841047144,2,1,2
859,5598,3,261,0,0,0,0,0,0,0,0,0
22054,5544,547,0,0,0,0,0,0,0,0,0,0
8417,5599,43,413,0,3962,3962,3962,3962,0,1,1,1
22064,5544,553,0,0,0,0,0,0,0,0,0,0
22060,5547,550,1,0,0,0,0,0,0,0,0,0
8405,5600,43,3568,0,1,12298,1695.14767932489,1228,1623.3160555585,237,7,6
22059,5548,550,0,0,0,0,0,0,0,0,0,0
22441,300,562,0,0,0,0,0,0,0,0,0,0
22439,795,562,0,0,0,0,0,0,0,0,0,0
24255,5601,46,22,3,0,0,0,0,0,0,0,0
24253,2579,46,0,0,0,0,0,0,0,0,0,0
17937,5602,449,502,455,123,123,123,123,0,2,1,1
24319,5603,53,0,0,0,0,0,0,0,0,0,0
7681,2753,2,107,0,60,60,60,60,0,1,1,1
1217,5604,12,278,0,12183,16042,14112.5,14112.5,2728.72506859889,2,2,2
6289,5605,178,721,0,0,0,0,0,0,0,0,0
22443,379,562,0,0,0,0,0,0,0,0,0,0
321,1107,68,33,0,0,0,0,0,0,0,0,0
24303,5606,53,1,0,0,0,0,0,0,0,0,0
24320,3627,53,0,0,0,0,0,0,0,0,0,0
22067,5538,553,0,0,0,0,0,0,0,0,0,0
18825,4108,38,301,0,88,40585,4234.60975609756,1422,8659.33681028186,41,1,3
22072,5541,549,0,0,0,0,0,0,0,0,0,0
24301,5607,53,0,0,0,0,0,0,0,0,0,0
1870,5608,105,111,4,4215,867589,435902,435902,610497.610100154,2,1,1
22018,5609,64,9358,28553,117,39282,6978.02564102564,1873,10347.4579097544,78,44,44
3834,5610,118,428,6344,77,431191,53200.0526315789,3853,133556.58610137,19,5,6
220,5611,43,352,0,0,18425,2724.45652173913,425,4840.84126621957,46,1,1
3978,5612,46,443,0,1800,25200,8100,2700,11431.5353299546,4,3,3
22433,2575,562,5,0,0,0,0,0,0,0,0,0
22065,5542,553,0,0,0,0,0,0,0,0,0,0
22739,5358,51,19,0,0,0,0,0,0,0,0,0
3647,3122,145,123,0,0,0,0,0,0,0,0,0
3648,3997,145,206,0,0,0,0,0,0,0,0,0
21760,3948,550,807774,0,119,3651,137.950918635171,122,113.618335813704,3810,11,12
9838,4223,27,389,0,7,193,97,91,98.0938326297836,6,1,1
22070,5544,549,0,0,0,0,0,0,0,0,0,0
22069,5547,549,0,0,0,0,0,0,0,0,0,0
22068,5571,549,1,0,0,0,0,0,0,0,0,0
8416,5613,43,2470,0,0,14539,2122.46835443038,1838,1997.86059035225,158,3,2
24302,5614,53,0,0,0,0,0,0,0,0,0,0
24304,5615,53,0,0,0,0,0,0,0,0,0,0
24305,3551,53,0,0,0,0,0,0,0,0,0,0
24306,3558,53,0,0,0,0,0,0,0,0,0,0
7680,2752,2,324,0,408,172760,35188.6470588235,4576,52122.3769075495,17,8,9
24307,5616,53,0,0,0,0,0,0,0,0,0,0
6681,5617,13,1307,1,18,14989,2304.40625,1285,2965.77387887291,32,9,9
24308,5618,53,0,0,0,0,0,0,0,0,0,0
24309,4255,53,0,0,0,0,0,0,0,0,0,0
24310,3625,53,0,0,0,0,0,0,0,0,0,0
24311,3626,53,0,0,0,0,0,0,0,0,0,0
24312,5619,53,0,0,0,0,0,0,0,0,0,0
24321,5620,53,0,0,0,0,0,0,0,0,0,0
6682,485,13,97,0,0,0,0,0,0,0,0,0
24313,5621,53,0,0,0,0,0,0,0,0,0,0
24314,5622,53,0,0,0,0,0,0,0,0,0,0
11308,2731,38,97,12,0,0,0,0,0,0,0,0
565,5623,76,4342,3114,0,0,0,0,0,0,0,0
637,5624,18,729,0,147,89214,22240.65,19382,21148.9696831909,20,4,5
9602,5625,29,722,2,0,0,0,0,0,0,0,0
24315,5626,53,0,0,0,0,0,0,0,0,0,0
9618,5627,29,385,0,0,0,0,0,0,0,0,0
24316,5628,53,0,0,0,0,0,0,0,0,0,0
9599,5629,29,152,0,0,0,0,0,0,0,0,0
17861,5630,29,0,1,0,0,0,0,0,0,0,0
24317,5362,53,0,0,0,0,0,0,0,0,0,0
24318,5631,53,0,0,0,0,0,0,0,0,0,0
9604,2223,29,301,0,0,0,0,0,0,0,0,0
22438,5397,562,3,0,0,0,0,0,0,0,0,0
22073,5538,549,0,0,0,0,0,0,0,0,0,0
21839,1734,552,7,0,0,0,0,0,0,0,0,0
9642,5632,29,78,2,0,0,0,0,0,0,0,0
24254,5633,46,39,43,0,0,0,0,0,0,0,0
22435,980,562,0,0,0,0,0,0,0,0,0,0
22437,981,562,0,0,0,0,0,0,0,0,0,0
3594,5634,60,57,0,0,0,0,0,0,0,0,0
10738,4833,22,790,24,116,119,117.857142857143,118,1.21498579258791,7,1,1
18103,2101,458,352807,1966,0,0,0,0,0,0,0,0
10739,4872,22,715,0,117,119,117.75,117.5,0.957427107756338,4,1,1
8655,1762,33,356,7,119,123,120.75,120.5,2.06155281280883,4,1,1
267,5635,39,2600,0,119,125,121.333333333333,121,1.57884566161117,24,2,2
3606,5636,60,47,0,0,0,0,0,0,0,0,0
1867,5637,104,45,0,115,120,118.2,118,2.04939015319192,5,1,1
3605,5638,60,47,0,0,0,0,0,0,0,0,0
3596,5639,60,57,0,0,0,0,0,0,0,0,0
11333,340,38,56,0,0,0,0,0,0,0,0,0
5950,5640,171,472,0,0,0,0,0,0,0,0,0
3597,5641,60,57,0,0,0,0,0,0,0,0,0
13397,1773,342,0,0,0,0,0,0,0,0,0,0
6865,5642,130,1641,45,2,666172,14720.619047619,201,79766.8066706232,189,2,2
20731,5643,36,270,15,0,0,0,0,0,0,0,0
21748,4084,548,1130219,0,119,1581,138.830842911877,122,88.9706282057649,5220,18,17
3592,5644,60,57,0,0,0,0,0,0,0,0,0
825,2433,22,135,2,117,117,117,117,0,2,1,1
1223,3008,12,249,0,120,5445,2468,1839,2717.65284758742,3,2,2
3584,5645,60,48,0,0,0,0,0,0,0,0,0
3595,5646,60,57,0,0,0,0,0,0,0,0,0
3585,5647,60,48,0,0,0,0,0,0,0,0,0
3326,5648,53,437,0,114,6376,2111.47058823529,359,2431.44939073506,17,4,4
6582,3734,13,2,0,0,0,0,0,0,0,0,0
3327,5617,53,447,0,114,6376,2236.125,1154,2454.4463836067,16,3,3
9879,5649,66,618,63,0,0,0,0,0,0,0,0
3325,3536,53,240,0,361,8597,4780.92307692308,4358,2606.79478995242,13,2,2
21773,3371,548,72797,0,120,1213,135.019933554817,122,84.2000768091231,301,3,3
21754,3948,549,1632031,0,119,3652,142.76229815997,122,153.372154440947,10652,19,25
3582,5650,60,62,0,0,0,0,0,0,0,0,0
11362,2757,38,27,0,0,0,0,0,0,0,0,0
21741,3948,547,906861,0,119,2342,134.321238601824,122,76.7900619914989,5264,12,15
18105,3756,458,30363,183,0,0,0,0,0,0,0,0
18110,3715,458,19539,0,0,0,0,0,0,0,0,0
18107,3753,458,33431,0,0,0,0,0,0,0,0,0
18102,3743,458,10716,1674,0,0,0,0,0,0,0,0
18104,2296,458,24007,1,0,0,0,0,0,0,0,0
18106,3758,458,18382,1,0,0,0,0,0,0,0,0
7817,5651,210,42,0,0,0,0,0,0,0,0,0
22369,5652,20,1,0,0,0,0,0,0,0,0,0
18108,3785,458,15432,0,0,0,0,0,0,0,0,0
3212,5653,20,2456,0,1766,441198,20149.1935483871,2268,74940.7564999286,62,24,1
502,4234,71,12,76,399,399,399,399,0,1,1,1
8575,1483,65,372,33,120,245,155.666666666667,123,55.2341336838872,15,2,2
24215,5654,528,161,0,0,0,0,0,0,0,0,0
6084,2765,38,85,0,0,0,0,0,0,0,0,0
6093,2746,38,11,0,0,0,0,0,0,0,0,0
4074,4233,40,12,0,0,0,0,0,0,0,0,0
4091,3681,40,23,0,0,0,0,0,0,0,0,0
788,2451,22,26440,22,0,842359,10097.2460220318,17,42589.1212177757,817,69,76
4075,252,40,12,0,0,0,0,0,0,0,0,0
21792,3956,548,104814,0,120,1335,134.082236842105,122,83.005724564584,304,3,3
18116,1837,458,11624,0,0,0,0,0,0,0,0,0
21815,3948,552,27939,0,0,0,0,0,0,0,0,0
21752,3956,549,1629361,0,119,3652,142.335829277424,122,149.061780797366,10684,19,25
3589,5655,60,57,0,0,0,0,0,0,0,0,0
1186,2724,18,747,0,513,14652,6191.33333333333,3902,5531.84015495748,9,6,6
21841,3956,552,22210,0,0,0,0,0,0,0,0,0
124,5656,16,1753,164,1,185923,6494.50574712644,1181,20626.1846864123,87,11,18
3063,2536,2,4,0,0,0,0,0,0,0,0,0
11338,2780,38,157,20,0,0,0,0,0,0,0,0
17628,5657,3,9,0,0,0,0,0,0,0,0,0
3574,5658,60,32,0,4,4,4,4,0,1,1,1
10667,977,22,3378,1,34,1063993,99920.1666666667,11054,216416.891048206,30,2,5
4431,5659,155,38,0,0,0,0,0,0,0,0,0
4745,4190,42,308,0,0,0,0,0,0,0,0,0
1248,5660,20,94,0,1809,1809,1809,1809,0,1,1,1
4384,4674,155,611,0,596,17936,9266,9266,12261.2315857747,2,2,2
17940,5661,449,726,530,123,123,123,123,0,2,1,1
6690,5662,13,214,1,0,2729,475.714285714286,41,1006.36966605811,7,1,1
807,2773,22,5260,2,0,164854,525.101910828025,0,9303.24439109516,314,26,27
4557,5663,5,388,0,12526,33743,23558.75,23983,10509.2322705641,4,1,1
4497,3920,155,24,0,0,0,0,0,0,0,0,0
7991,5664,132,25,0,0,0,0,0,0,0,0,0
4498,3921,155,31,0,0,0,0,0,0,0,0,0
4499,2102,155,22,0,0,0,0,0,0,0,0,0
5522,5665,165,140,0,0,0,0,0,0,0,0,0
4500,3922,155,20,0,0,0,0,0,0,0,0,0
1218,5666,12,50,0,0,0,0,0,0,0,0,0
6666,5667,13,328,41,0,0,0,0,0,0,0,0
4385,4794,155,249,0,0,0,0,0,0,0,0,0
6676,5668,13,642,14,122,130868,63318.125,67931.5,56596.9571429356,8,4,5
1245,1130,92,181,0,0,0,0,0,0,0,0,0
4386,3713,155,249,0,0,0,0,0,0,0,0,0
4387,3714,155,248,0,0,0,0,0,0,0,0,0
1212,4238,12,74,6,0,0,0,0,0,0,0,0
4538,2286,5,84,0,0,0,0,0,0,0,0,0
4569,5669,5,76,0,114,25200,6375.72727272727,2044,8266.25614278809,11,1,1
4570,5338,5,73,0,114,25200,6375.72727272727,2044,8266.25614278809,11,1,1
62,3197,5,6120,0,114,1674140,59380.0340425532,9993,247449.128223002,235,26,26
4572,5670,5,75,0,114,25200,6375.72727272727,2044,8266.25614278809,11,1,1
4508,4265,5,1191,0,113,1674140,87815.3793103448,840.5,341665.446767758,58,18,18
4509,1491,5,1407,0,113,1674140,84916.45,840.5,336193.398780333,60,19,19
4438,5671,155,9,0,0,0,0,0,0,0,0,0
4593,5672,5,77,0,114,25200,6375.72727272727,2044,8266.25614278809,11,1,1
5834,5673,167,352,0,243,105053,42492.6,1709,57112.3981706249,5,3,3
5838,5674,167,623,0,241,42193,10637.3333333333,4191,13516.9675807745,24,2,2
4381,4377,155,565,0,17936,17936,17936,17936,0,1,1,1
1868,5675,104,9,0,0,0,0,0,0,0,0,0
4577,5676,5,71,0,114,25200,6375.72727272727,2044,8266.25614278809,11,1,1
1533,5677,12,1103,0,6659,6659,6659,6659,0,1,1,1
1237,5678,92,364,0,240,489,312.111111111111,248,88.7305534250244,9,1,1
4263,2376,150,141,0,0,0,0,0,0,0,0,0
4388,4804,155,242,0,0,0,0,0,0,0,0,0
4411,4972,155,22,0,0,0,0,0,0,0,0,0
277,5628,13,4873,0,0,11084,1578.175,904.5,2203.14963134628,80,6,7
1544,5679,12,207,0,118,15545,7831.5,7831.5,10908.5363133649,2,2,2
4578,5680,5,71,0,114,25200,6375.72727272727,2044,8266.25614278809,11,1,1
4412,2451,155,26,0,0,0,0,0,0,0,0,0
4413,4438,155,26,0,0,0,0,0,0,0,0,0
4264,176,151,281,0,120,1611307,240050.571428571,14911,604761.698549618,7,4,4
4265,4127,151,92,0,1611307,1611307,1611307,1611307,0,1,1,1
4182,5350,150,254,0,0,0,0,0,0,0,0,0
6686,5152,13,563,0,17,2691,459.25,67,868.131979213606,16,3,3
6684,5648,13,797,0,18,6849,1835.34615384615,859.5,1924.06197285446,26,6,6
4390,4011,155,87,0,0,0,0,0,0,0,0,0
19120,1163,482,5,76,0,0,0,0,0,0,0,0
4510,3578,5,3,0,0,0,0,0,0,0,0,0
4382,3911,155,148,0,17936,17936,17936,17936,0,1,1,1
4383,4437,155,640,0,596,17936,9266,9266,12261.2315857747,2,2,2
4584,2301,5,120,0,0,0,0,0,0,0,0,0
4417,4833,155,6,0,0,0,0,0,0,0,0,0
4419,4872,155,6,0,0,0,0,0,0,0,0,0
4420,4867,155,6,0,0,0,0,0,0,0,0,0
4590,5470,5,470,0,114,5258,1079.36363636364,497,1524.65735643962,11,2,3
4348,4633,154,451,0,238,111267,28202,6746,43825.4486845258,6,2,2
10666,975,22,3363,1,33,1063993,99920.0333333333,11054,216416.954507678,30,2,5
4739,3148,161,3647,0,601,2408,1289.66666666667,860,977.124522941336,3,1,1
5837,5681,167,383,0,967,19246,10880.5714285714,11831,6044.39889090561,7,4,4
6162,3420,7,4477,0,119,600,214.777777777778,122,151.542483096347,18,1,1
5560,5682,165,41,0,0,0,0,0,0,0,0,0
24342,5683,621,7,0,0,0,0,0,0,0,0,0
5842,3688,22,215,0,2121,2121,2121,2121,0,2,1,1
6105,2753,28,421,0,121,3756,1672,1449,1176.18552958281,6,3,3
10065,5678,121,550,0,120,2686,648.75,485.5,601.005984619444,32,1,1
4399,4859,155,22,0,0,0,0,0,0,0,0,0
129,3363,7,41193359,13100060,118,370,178.58120649652,123,75.0008149736742,1724,10,15
6103,2751,28,169,0,120,3756,1103.625,906,1244.18417762691,8,3,3
4400,5499,155,22,0,0,0,0,0,0,0,0,0
4401,5503,155,22,0,0,0,0,0,0,0,0,0
4402,4408,155,26,0,0,0,0,0,0,0,0,0
4403,4386,155,26,0,0,0,0,0,0,0,0,0
4404,5504,155,26,0,0,0,0,0,0,0,0,0
7129,4336,34,175,1,7,7645,1855.41176470588,1026,2440.17842735996,17,2,4
21762,3948,548,742644,0,119,2441,138.866077275704,122,120.855469964103,3054,12,10
227,2718,42,515,0,0,0,0,0,0,0,0,0
22019,5571,548,368602,0,119,2797,139.231017027151,122,102.827798687851,2173,7,8
4405,4895,155,26,0,0,0,0,0,0,0,0,0
4408,4971,155,22,0,0,0,0,0,0,0,0,0
3477,3226,10,171,0,0,0,0,0,0,0,0,0
3478,3227,10,151,0,0,0,0,0,0,0,0,0
10615,5684,59,127,29,0,0,0,0,0,0,0,0
19987,4633,505,746479,72714,0,2265517,38908.783622535,3178,238985.606517176,21957,1148,1736
20680,5685,518,13,0,0,0,0,0,0,0,0,0
19436,4025,486,5,0,0,0,0,0,0,0,0,0
