"feature_id","timestamp","tokens"
3709,1506781630,0
3709,1506785230,1
3709,1513230972,0
3710,1418277600,1
3710,1420610400,2
3710,1429855200,1
3710,1462804611,0
3710,1462808211,1
3710,1468192480,0
3710,1468199681,1
3710,1480894487,0
3710,1480908891,1
3710,1481688871,0
3710,1481692480,1
3710,1486047240,0
3710,1486050850,1
3710,1486058060,0
3710,1486061665,1
3710,1489070415,0
3710,1489081390,1
3710,1506781630,0
3710,1506785230,1
3710,1513230972,0
3711,1366956000,1
3711,1415253600,2
3711,1418536800,1
3711,1420610400,2
3711,1429855200,1
3711,1462804611,0
3711,1462808211,1
3711,1468192480,0
3711,1468199681,1
3711,1480894487,0
3711,1480908891,1
3711,1481688871,0
3711,1481692480,1
3711,1486047240,0
3711,1486050850,1
3711,1486058060,0
3711,1486061665,1
3711,1489070415,0
3711,1489081390,1
3711,1506781630,0
3711,1506785230,1
3711,1513230972,0
3712,1366956000,1
3712,1415253600,2
3712,1418536800,1
3712,1420610400,2
3712,1429855200,1
3712,1462804611,0
3712,1462808211,1
3712,1468192480,0
3712,1468199681,1
3712,1480894487,0
3712,1480908891,1
3712,1481688871,0
3712,1481692480,1
3712,1486047240,0
3712,1486050850,1
3712,1486058060,0
3712,1486061665,1
3712,1489070415,0
3712,1489081390,1
3712,1506781630,0
3712,1506785230,1
3712,1513230972,0
3713,1366956000,1
3713,1415253600,2
3713,1418536800,1
3713,1420610400,2
3713,1429855200,1
3713,1462804611,0
3713,1462808211,1
3713,1468192480,0
3713,1468199681,1
3713,1480894487,0
3713,1480908891,1
3713,1481688871,0
3713,1481692480,1
3713,1486047240,0
3713,1486050850,1
3713,1486058060,0
3713,1486061665,1
3713,1489070415,0
3713,1489081390,1
3713,1506781630,0
3713,1506785230,1
3713,1513230972,0
3714,1366956000,1
3714,1415253600,2
3714,1418536800,1
3714,1420610400,2
3714,1429855200,1
3714,1462804611,0
3714,1462808211,1
3714,1468192480,0
3714,1468199681,1
3714,1480894487,0
3714,1480908891,1
3714,1481688871,0
3714,1481692480,1
3714,1486047240,0
3714,1486050850,1
3714,1486058060,0
3714,1486061665,1
3714,1489070415,0
3714,1489081390,1
3714,1506781630,0
3714,1506785230,1
3714,1513230972,0
3715,1366956000,1
3715,1415253600,2
3715,1418536800,1
3715,1420610400,2
3715,1429855200,1
3715,1462804611,0
3715,1462808211,1
3715,1468192480,0
3715,1468199681,1
3715,1480894487,0
3715,1480908891,1
3715,1481688871,0
3715,1481692480,1
3715,1486047240,0
3715,1486050850,1
3715,1486058060,0
3715,1486061665,1
3715,1489070415,0
3715,1489081390,1
3715,1506781630,0
3715,1506785230,1
3715,1513230972,0
3716,1366956000,1
3716,1415253600,2
3716,1418536800,1
3716,1420610400,2
3716,1429855200,1
3716,1462804611,0
3716,1462808211,1
3716,1468192480,0
3716,1468199681,1
3716,1480894487,0
3716,1480908891,1
3716,1481688871,0
3716,1481692480,1
3716,1486047240,0
3716,1486050850,1
3716,1486058060,0
3716,1486061665,1
3716,1489070415,0
3716,1489081390,1
3716,1506781630,0
3716,1506785230,1
3716,1513230972,0
3717,1366956000,1
3717,1415253600,2
3717,1418536800,1
3717,1420610400,2
3717,1429855200,1
3717,1462804611,0
3717,1462808211,1
3717,1468192480,0
3717,1468199681,1
3717,1480894487,0
3717,1480908891,1
3717,1481688871,0
3717,1481692480,1
3717,1486047240,0
3717,1486050850,1
3717,1486058060,0
3717,1486061665,1
3717,1489070415,0
3717,1489081390,1
3717,1506781630,0
3717,1506785230,1
3717,1513230972,0
3718,1366956000,1
3718,1415253600,2
3718,1418536800,1
3718,1420610400,2
3718,1429855200,1
3718,1462804611,0
3718,1462808211,1
3718,1468192480,0
3718,1468199681,1
3718,1480894487,0
3718,1480908891,1
3718,1481688871,0
3718,1481692480,1
3718,1486047240,0
3718,1486050850,1
3718,1486058060,0
3718,1486061665,1
3718,1489070415,0
3718,1489081390,1
3718,1506781630,0
3718,1506785230,1
3718,1513230972,0
3719,1366956000,1
3719,1415253600,2
3719,1418536800,1
3719,1420610400,2
3719,1429855200,1
3719,1462804611,0
3719,1462808211,1
3719,1468192480,0
3719,1468199681,1
3719,1480894487,0
3719,1480908891,1
3719,1481688871,0
3719,1481692480,1
3719,1486047240,0
3719,1486050850,1
3719,1486058060,0
3719,1486061665,1
3719,1489070415,0
3719,1489081390,1
3719,1506781630,0
3719,1506785230,1
3719,1513230972,0
3720,1366956000,1
3720,1415253600,2
3720,1418536800,1
3720,1420610400,2
3720,1429855200,1
3720,1462804611,0
3720,1462808211,1
3720,1468192480,0
3720,1468199681,1
3720,1480894487,0
3720,1480908891,1
3720,1481688871,0
3720,1481692480,1
3720,1486047240,0
3720,1486050850,1
3720,1486058060,0
3720,1486061665,1
3720,1489070415,0
3720,1489081390,1
3720,1506781630,0
3720,1506785230,1
3720,1513230972,0
3721,1366956000,1
3721,1415253600,2
3721,1418536800,1
3721,1420610400,2
3721,1429855200,1
3721,1462804611,0
3721,1462808211,1
3721,1468192480,0
3721,1468199681,1
3721,1480894487,0
3721,1480908891,1
3721,1481688871,0
3721,1481692480,1
3721,1486047240,0
3721,1486050850,1
3721,1486058060,0
3721,1486061665,1
3721,1489070415,0
3721,1489081390,1
3721,1506781630,0
3721,1506785230,1
3721,1513230972,0
3722,1366956000,1
3722,1415253600,2
3722,1418536800,1
3722,1420610400,2
3722,1429855200,1
3722,1462804611,0
3722,1462808211,1
3722,1468192480,0
3722,1468199681,1
3722,1480894487,0
3722,1480908891,1
3722,1481688871,0
3722,1481692480,1
3722,1486047240,0
3722,1486050850,1
3722,1486058060,0
3722,1486061665,1
3722,1489070415,0
3722,1489081390,1
3722,1506781630,0
3722,1506785230,1
3722,1513230972,0
3723,1366956000,1
3723,1415253600,2
3723,1418536800,1
3723,1420610400,2
3723,1429855200,1
3723,1462804611,0
3723,1462808211,1
3723,1468192480,0
3723,1468199681,1
3723,1480894487,0
3723,1480908891,1
3723,1481688871,0
3723,1481692480,1
3723,1486047240,0
3723,1486050850,1
3723,1486058060,0
3723,1486061665,1
3723,1489070415,0
3723,1489081390,1
3723,1506781630,0
3723,1506785230,1
3723,1513230972,0
3724,1366956000,1
3724,1415253600,2
3724,1418536800,1
3724,1420610400,2
3724,1429855200,1
3724,1462804611,0
3724,1462808211,1
3724,1468192480,0
3724,1468199681,1
3724,1480894487,0
3724,1480908891,1
3724,1481688871,0
3724,1481692480,1
3724,1486047240,0
3724,1486050850,1
3724,1486058060,0
3724,1486061665,1
3724,1489070415,0
3724,1489081390,1
3724,1506781630,0
3724,1506785230,1
3724,1513230972,0
3725,1366956000,1
3725,1415253600,2
3725,1418536800,1
3725,1420610400,2
3725,1429855200,1
3725,1462804611,0
3725,1462808211,1
3725,1468192480,0
3725,1468199681,1
3725,1480894487,0
3725,1480908891,1
3725,1481688871,0
3725,1481692480,1
3725,1486047240,0
3725,1486050850,1
3725,1486058060,0
3725,1486061665,1
3725,1489070415,0
3725,1489081390,1
3725,1506781630,0
3725,1506785230,1
3725,1513230972,0
3726,1366956000,1
3726,1415253600,2
3726,1418536800,1
3726,1420610400,2
3726,1429855200,1
3726,1462804611,0
3726,1462808211,1
3726,1468192480,0
3726,1468199681,1
3726,1480894487,0
3726,1480908891,1
3726,1481688871,0
3726,1481692480,1
3726,1486047240,0
3726,1486050850,1
3726,1486058060,0
3726,1486061665,1
3726,1489070415,0
3726,1489081390,1
3726,1506781630,0
3726,1506785230,1
3726,1513230972,0
3727,1366956000,1
3727,1415253600,2
3727,1418536800,1
3727,1420610400,2
3727,1429855200,1
3727,1462804611,0
3727,1462808211,1
3727,1468192480,0
3727,1468199681,1
3727,1480894487,0
3727,1480908891,1
3727,1481688871,0
3727,1481692480,1
3727,1486047240,0
3727,1486050850,1
3727,1486058060,0
3727,1486061665,1
3727,1489070415,0
3727,1489081390,1
3727,1506781630,0
3727,1506785230,1
3727,1513230972,0
3728,1366956000,1
3728,1415253600,2
3728,1418536800,1
3728,1420610400,2
3728,1429855200,1
3728,1462804611,0
3728,1462808211,1
3728,1468192480,0
3728,1468199681,1
3728,1480894487,0
3728,1480908891,1
3728,1481688871,0
3728,1481692480,1
3728,1486047240,0
3728,1486050850,1
3728,1486058060,0
3728,1486061665,1
3728,1489070415,0
3728,1489081390,1
3728,1506781630,0
3728,1506785230,1
3728,1513230972,0
3729,1366956000,1
3729,1415253600,2
3729,1418536800,1
3729,1420610400,2
3729,1429855200,1
3729,1462804611,0
3729,1462808211,1
3729,1468192480,0
3729,1468199681,1
3729,1480894487,0
3729,1480908891,1
3729,1481688871,0
3729,1481692480,1
3729,1486047240,0
3729,1486050850,1
3729,1486058060,0
3729,1486061665,1
3729,1489070415,0
3729,1489081390,1
3729,1506781630,0
3729,1506785230,1
3729,1513230972,0
3730,1366956000,1
3730,1415253600,2
3730,1418536800,1
3730,1420610400,2
3730,1429855200,1
3730,1462804611,0
3730,1462808211,1
3730,1468192480,0
3730,1468199681,1
3730,1480894487,0
3730,1480908891,1
3730,1481688871,0
3730,1481692480,1
3730,1486047240,0
3730,1486050850,1
3730,1486058060,0
3730,1486061665,1
3730,1489070415,0
3730,1489081390,1
3730,1506781630,0
3730,1506785230,1
3730,1513230972,0
3731,1366956000,1
3731,1415253600,2
3731,1418536800,1
3731,1420610400,2
3731,1429855200,1
3731,1462804611,0
3731,1462808211,1
3731,1468192480,0
3731,1468199681,1
3731,1480894487,0
3731,1480908891,1
3731,1481688871,0
3731,1481692480,1
3731,1486047240,0
3731,1486050850,1
3731,1486058060,0
3731,1486061665,1
3731,1489070415,0
3731,1489081390,1
3731,1506781630,0
3731,1506785230,1
3731,1513230972,0
3732,1366956000,1
3732,1415253600,2
3732,1418536800,1
3732,1420610400,2
3732,1429855200,1
3732,1462804611,0
3732,1462808211,1
3732,1468192480,0
3732,1468199681,1
3732,1480894487,0
3732,1480908891,1
3732,1481688871,0
3732,1481692480,1
3732,1486047240,0
3732,1486050850,1
3732,1486058060,0
3732,1486061665,1
3732,1489070415,0
3732,1489081390,1
3732,1506781630,0
3732,1506785230,1
3732,1513230972,0
3733,1366956000,1
3733,1415253600,2
3733,1418536800,1
3733,1420610400,2
3733,1429855200,1
3733,1462804611,0
3733,1462808211,1
3733,1468192480,0
3733,1468199681,1
3733,1480894487,0
3733,1480908891,1
3733,1481688871,0
3733,1481692480,1
3733,1486047240,0
3733,1486050850,1
3733,1486058060,0
3733,1486061665,1
3733,1489070415,0
3733,1489081390,1
3733,1506781630,0
3733,1506785230,1
3733,1513230972,0
3734,1366956000,1
3734,1415253600,2
3734,1418536800,1
3734,1420610400,2
3734,1429855200,1
3734,1462804611,0
3734,1462808211,1
3734,1468192480,0
3734,1468199681,1
3734,1480894487,0
3734,1480908891,1
3734,1481688871,0
3734,1481692480,1
3734,1486047240,0
3734,1486050850,1
3734,1486058060,0
3734,1486061665,1
3734,1489070415,0
3734,1489081390,1
3734,1506781630,0
3734,1506785230,1
3734,1513230972,0
3735,1366956000,1
3735,1415253600,2
3735,1418536800,1
3735,1420610400,2
3735,1429855200,1
3735,1462804611,0
3735,1462808211,1
3735,1468192480,0
3735,1468199681,1
3735,1480894487,0
3735,1480908891,1
3735,1481688871,0
3735,1481692480,1
3735,1486047240,0
3735,1486050850,1
3735,1486058060,0
3735,1486061665,1
3735,1489070415,0
3735,1489081390,1
3735,1506781630,0
3735,1506785230,1
3735,1513230972,0
3736,1449381600,1
3736,1462804611,0
3736,1462808211,1
3736,1468192480,0
3736,1468199681,1
3736,1480894487,0
3736,1480908891,1
3736,1481688871,0
3736,1481692480,1
3736,1486047240,0
3736,1486050850,1
3736,1486058060,0
3736,1486061665,1
3736,1489070415,0
3736,1489081390,1
3736,1506781630,0
3736,1506785230,1
3736,1513230972,0
3737,1449381600,1
3737,1462804611,0
3737,1462808211,1
3737,1468192480,0
3737,1468199681,1
3737,1480894487,0
3737,1480908891,1
3737,1481688871,0
3737,1481692480,1
3737,1486047240,0
3737,1486050850,1
3737,1486058060,0
3737,1486061665,1
3737,1489070415,0
3737,1489081390,1
3737,1506781630,0
3737,1506785230,1
3737,1513230972,0
3738,1449381600,1
3738,1462804611,0
3738,1462808211,1
3738,1468192480,0
3738,1468199681,1
3738,1480894487,0
3738,1480908891,1
3738,1481688871,0
3738,1481692480,1
3738,1486047240,0
3738,1486050850,1
3738,1486058060,0
3738,1486061665,1
3738,1489070415,0
3738,1489081390,1
3738,1506781630,0
3738,1506785230,1
3738,1513230972,0
3739,1449381600,1
3739,1462804611,0
3739,1462808211,1
3739,1468192480,0
3739,1468199681,1
3739,1480894487,0
3739,1480908891,1
3739,1481688871,0
3739,1481692480,1
3739,1486047240,0
3739,1486050850,1
3739,1486058060,0
3739,1486061665,1
3739,1489070415,0
3739,1489081390,1
3739,1506781630,0
3739,1506785230,1
3739,1513230972,0
3740,1449381600,1
3740,1462804611,0
3740,1462808211,1
3740,1468192480,0
3740,1468199681,1
3740,1480894487,0
3740,1480908891,1
3740,1481688871,0
3740,1481692480,1
3740,1486047240,0
3740,1486050850,1
3740,1486058060,0
3740,1486061665,1
3740,1489070415,0
3740,1489081390,1
3740,1506781630,0
3740,1506785230,1
3740,1513230972,0
3741,1449381600,1
3741,1462804611,0
3741,1462808211,1
3741,1468192480,0
3741,1468199681,1
3741,1480894487,0
3741,1480908891,1
3741,1481688871,0
3741,1481692480,1
3741,1486047240,0
3741,1486050850,1
3741,1486058060,0
3741,1486061665,1
3741,1489070415,0
3741,1489081390,1
3741,1506781630,0
3741,1506785230,1
3741,1513230972,0
3742,1366956000,1
3742,1415253600,2
3742,1415340000,1
3742,1415685600,2
3742,1421906400,1
3742,1429077600,2
3742,1429855200,1
3742,1462804611,0
3742,1462808211,1
3742,1468192480,0
3742,1468199681,1
3742,1476161589,0
3743,1366956000,1
3743,1415253600,2
3743,1415340000,1
3743,1415685600,2
3743,1421906400,1
3743,1429077600,2
3743,1429855200,1
3743,1462804611,0
3743,1462808211,1
3743,1468192480,0
3743,1468199681,1
3743,1476161589,0
3744,1366956000,1
3744,1415253600,2
3744,1415340000,1
3744,1415685600,2
3744,1421906400,1
3744,1429077600,2
3744,1429855200,1
3744,1462804611,0
3744,1462808211,1
3744,1468192480,0
3744,1468199681,1
3744,1476161589,0
3745,1366956000,2
3745,1397023200,1
3745,1412488800,4
3745,1415253600,8
3745,1415340000,4
3745,1415685600,8
3745,1421906400,4
3745,1427522400,5
3745,1429077600,10
3745,1429855200,5
3745,1462804611,0
3745,1462808211,5
3745,1468192480,0
3745,1468199681,5
3745,1476161589,0
3746,1427522400,5
3746,1429077600,10
3746,1429855200,5
3746,1462804611,0
3746,1462808211,5
3746,1468192480,0
3746,1468199681,5
3746,1476161589,0
3747,1366956000,3
3747,1412488800,5
3747,1415253600,10
3747,1415340000,5
3747,1415685600,10
3747,1421906400,5
3747,1429077600,10
3747,1429855200,5
3747,1462804611,0
3747,1462808211,5
3747,1468192480,0
3747,1468199681,5
3747,1476161589,0
3748,1366956000,6
3748,1415253600,12
3748,1415340000,6
3748,1415685600,12
3748,1429855200,6
3748,1462804611,0
3748,1462808211,6
3748,1468192480,0
3748,1468199681,6
3748,1480894487,0
3748,1480908891,6
3748,1481688871,0
3748,1481692480,6
3748,1485970475,0
3748,1485974077,6
3748,1485981278,0
3748,1485984884,6
3748,1486043632,0
3748,1486065265,6
3748,1489070415,0
3748,1489081390,6
3748,1506781630,0
3748,1506785230,6
3748,1514530573,0
3748,1514534173,6
3748,1519805146,0
3748,1519812348,6
3748,1520014003,0
3748,1520032015,6
3748,1532117703,0
3748,1532121304,6
3749,1366956000,6
3749,1415253600,12
3749,1415340000,6
3749,1415685600,12
3749,1429855200,6
3749,1462804611,0
3749,1462808211,6
3749,1468192480,0
3749,1468199681,6
3749,1480894487,0
3749,1480908891,6
3749,1481688871,0
3749,1481692480,6
3749,1485970475,0
3749,1485974077,6
3749,1485981278,0
3749,1485984884,6
3749,1486043632,0
3749,1486065265,6
3749,1489070415,0
3749,1489081390,6
3749,1506781630,0
3749,1506785230,6
3749,1514530573,0
3749,1514534173,6
3749,1519805146,0
3749,1519812348,6
3749,1520014003,0
3749,1520032015,6
3749,1532117703,0
3749,1532121304,6
3750,1366956000,12
3750,1415253600,24
3750,1415340000,12
3750,1415685600,24
3750,1429855200,12
3750,1462804611,0
3750,1462808211,12
3750,1463816553,6
3750,1463819964,12
3750,1465306367,6
3750,1465319290,12
3750,1468192480,0
3750,1468199681,12
3750,1480894487,0
3750,1480908891,12
3750,1481688871,0
3750,1481692480,12
3750,1485970475,0
3750,1485974077,12
3750,1485981278,0
3750,1485984884,12
3750,1486043632,0
3750,1486065265,12
3750,1489070415,0
3750,1489081390,12
3750,1506781630,0
3750,1506785230,12
3750,1514530573,0
3750,1514534173,12
3750,1519805146,0
3750,1519812348,12
3750,1520014003,0
3750,1520032015,12
3750,1532117703,0
3750,1532121304,12
3751,1366956000,12
3751,1415253600,24
3751,1415340000,12
3751,1415685600,24
3751,1429855200,12
3751,1462804611,0
3751,1462808211,12
3751,1463816553,6
3751,1463819964,12
3751,1465306367,6
3751,1465319290,12
3751,1468192480,0
3751,1468199681,12
3751,1480894487,0
3751,1480908891,12
3751,1481688871,0
3751,1481692480,12
3751,1485970475,0
3751,1485974077,12
3751,1485981278,0
3751,1485984884,12
3751,1486047240,0
3751,1486065265,12
3751,1489070415,0
3751,1489081390,12
3751,1506781630,0
3751,1506785230,12
3751,1514530573,0
3751,1514534173,12
3751,1519805146,0
3751,1519812348,12
3751,1520014003,0
3751,1520032015,12
3751,1532117703,0
3751,1532121304,12
3752,1366956000,12
3752,1415253600,24
3752,1415340000,12
3752,1415685600,24
3752,1429855200,12
3752,1462804611,0
3752,1462808211,12
3752,1463816553,6
3752,1463819964,12
3752,1465306367,6
3752,1465319290,12
3752,1468192480,0
3752,1468199681,12
3752,1480894487,0
3752,1480908891,12
3752,1481688871,0
3752,1481692480,12
3752,1485970475,0
3752,1485974077,12
3752,1485981278,0
3752,1485984884,12
3752,1486047240,0
3752,1486065265,12
3752,1489070415,0
3752,1489081390,12
3752,1506781630,0
3752,1506785230,12
3752,1514530573,0
3752,1514534173,12
3752,1519805146,0
3752,1519812348,12
3752,1520014003,0
3752,1520032015,12
3752,1532117703,0
3752,1532121304,12
3753,1366956000,12
3753,1415253600,24
3753,1415340000,12
3753,1415685600,24
3753,1429855200,12
3753,1462804611,0
3753,1462808211,12
3753,1463816553,6
3753,1463819964,12
3753,1465306367,6
3753,1465319290,12
3753,1468192480,0
3753,1468199681,12
3753,1480894487,0
3753,1480908891,12
3753,1481688871,0
3753,1481692480,12
3753,1485970475,0
3753,1485974077,12
3753,1485981278,0
3753,1485984884,12
3753,1486047240,0
3753,1486054450,12
3753,1486058060,0
3753,1486065265,12
3753,1489070415,0
3753,1489081390,12
3753,1506781630,0
3753,1506785230,12
3753,1514530573,0
3753,1514534173,12
3753,1519805146,0
3753,1519812348,12
3753,1520014003,0
3753,1520032015,12
3753,1532117703,0
3753,1532121304,12
3754,1366956000,12
3754,1415253600,24
3754,1415340000,12
3754,1415685600,24
3754,1429855200,12
3754,1462804611,0
3754,1462808211,12
3754,1463816553,6
3754,1463819964,12
3754,1465306367,6
3754,1465319290,12
3754,1468192480,0
3754,1468199681,12
3754,1480894487,0
3754,1480908891,12
3754,1481688871,0
3754,1481692480,12
3754,1485970475,0
3754,1485974077,12
3754,1485981278,0
3754,1485984884,12
3754,1486047240,0
3754,1486054450,12
3754,1486058060,0
3754,1486065265,12
3754,1489070415,0
3754,1489081390,12
3754,1506781630,0
3754,1506785230,12
3754,1514530573,0
3754,1514534173,12
3754,1519805146,0
3754,1519812348,12
3754,1520014003,0
3754,1520032015,12
3754,1532117703,0
3754,1532121304,12
3755,1366956000,12
3755,1415253600,24
3755,1415340000,12
3755,1415685600,24
3755,1429855200,12
3755,1462804611,0
3755,1462808211,12
3755,1463816553,6
3755,1463819964,12
3755,1465306367,6
3755,1465319290,12
3755,1468192480,0
3755,1468199681,12
3755,1480894487,0
3755,1480908891,12
3755,1481688871,0
3755,1481692480,12
3755,1485970475,0
3755,1485974077,12
3755,1485981278,0
3755,1485984884,12
3755,1486047240,0
3755,1486054450,12
3755,1486058060,0
3755,1486065265,12
3755,1489070415,0
3755,1489081390,12
3755,1506781630,0
3755,1506785230,12
3755,1514530573,0
3755,1514534173,12
3755,1519805146,0
3755,1519812348,12
3755,1520014003,0
3755,1520032015,12
3755,1532117703,0
3755,1532121304,12
3756,1366956000,12
3756,1415253600,24
3756,1415340000,12
3756,1415685600,24
3756,1429855200,12
3756,1462804611,0
3756,1462808211,12
3756,1463816553,6
3756,1463819964,12
3756,1465306367,6
3756,1465319290,12
3756,1468192480,0
3756,1468199681,12
3756,1480894487,0
3756,1480908891,12
3756,1481688871,0
3756,1481692480,12
3756,1485970475,0
3756,1485974077,12
3756,1485981278,0
3756,1485984884,12
3756,1486047240,0
3756,1486054450,12
3756,1486058060,0
3756,1486065265,12
3756,1489070415,0
3756,1489081390,12
3756,1506781630,0
3756,1506785230,12
3756,1514530573,0
3756,1514534173,12
3756,1519805146,0
3756,1519812348,12
3756,1520014003,0
3756,1520032015,12
3756,1532117703,0
3756,1532121304,12
3757,1366956000,12
3757,1415253600,24
3757,1415340000,12
3757,1415685600,24
3757,1429855200,12
3757,1462804611,0
3757,1462808211,12
3757,1463816553,6
3757,1463819964,12
3757,1465306367,6
3757,1465319290,12
3757,1468192480,0
3757,1468199681,12
3757,1480894487,0
3757,1480908891,12
3757,1481688871,0
3757,1481692480,12
3757,1485970475,0
3757,1485974077,12
3757,1485981278,0
3757,1485984884,12
3757,1486047240,0
3757,1486054450,12
3757,1486058060,0
3757,1486065265,12
3757,1489070415,0
3757,1489081390,12
3757,1506781630,0
3757,1506785230,12
3757,1514530573,0
3757,1514534173,12
3757,1519805146,0
3757,1519812348,12
3757,1520014003,0
3757,1520032015,12
3757,1532117703,0
3757,1532121304,12
3758,1366956000,12
3758,1415253600,24
3758,1415340000,12
3758,1415685600,24
3758,1429855200,12
3758,1462804611,0
3758,1462808211,12
3758,1463816553,6
3758,1463819964,12
3758,1465306367,6
3758,1465319290,12
3758,1468192480,0
3758,1468199681,12
3758,1480894487,0
3758,1480908891,12
3758,1481688871,0
3758,1481692480,12
3758,1485970475,0
3758,1485974077,12
3758,1485981278,0
3758,1485984884,12
3758,1486047240,0
3758,1486054450,12
3758,1486058060,0
3758,1486065265,12
3758,1489070415,0
3758,1489081390,12
3758,1506781630,0
3758,1506785230,12
3758,1514530573,0
3758,1514534173,12
3758,1519805146,0
3758,1519812348,12
3758,1520014003,0
3758,1520032015,12
3758,1532117703,0
3758,1532121304,12
3759,1366956000,12
3759,1415253600,24
3759,1415340000,12
3759,1415685600,24
3759,1429855200,12
3759,1462804611,0
3759,1462808211,12
3759,1463816553,6
3759,1463819964,12
3759,1465306367,6
3759,1465319290,12
3759,1468192480,0
3759,1468199681,12
3759,1480894487,0
3759,1480908891,12
3759,1481688871,0
3759,1481692480,12
3759,1485970475,0
3759,1485974077,12
3759,1485981278,0
3759,1485984884,12
3759,1486047240,0
3759,1486054450,12
3759,1486058060,0
3759,1486065265,12
3759,1489070415,0
3759,1489081390,12
3759,1506781630,0
3759,1506785230,12
3759,1514530573,0
3759,1514534173,12
3759,1519805146,0
3759,1519812348,12
3759,1520014003,0
3759,1520032015,12
3759,1532117703,0
3759,1532121304,12
3760,1366956000,12
3760,1415253600,24
3760,1415340000,12
3760,1415685600,24
3760,1429855200,12
3760,1462804611,0
3760,1462808211,12
3760,1463816553,6
3760,1463819964,12
3760,1465306367,6
3760,1465319290,12
3760,1468192480,0
3760,1468199681,12
3760,1480894487,0
3760,1480908891,12
3760,1481688871,0
3760,1481692480,12
3760,1485970475,0
3760,1485974077,12
3760,1485981278,0
3760,1485984884,12
3760,1486047240,0
3760,1486054450,12
3760,1486058060,0
3760,1486065265,12
3760,1489070415,0
3760,1489081390,12
3760,1506781630,0
3760,1506785230,12
3760,1514530573,0
3760,1514534173,12
3760,1519805146,0
3760,1519812348,12
3760,1520014003,0
3760,1520032015,12
3760,1532117703,0
3760,1532121304,12
3761,1366956000,6
3761,1415253600,12
3761,1415340000,6
3761,1415685600,12
3761,1429855200,6
3761,1462804611,0
3761,1462808211,6
3761,1468192480,0
3761,1468199681,6
3761,1480894487,0
3761,1480908891,6
3761,1481688871,0
3761,1481692480,6
3761,1485970475,0
3761,1485974077,6
3761,1485981278,0
3761,1485984884,6
3761,1486047240,0
3761,1486054450,6
3761,1486058060,0
3761,1486065265,6
3761,1489070415,0
3761,1489081390,6
3761,1506781630,0
3761,1506785230,6
3761,1514530573,0
3761,1514534173,6
3761,1519805146,0
3761,1519812348,6
3761,1520014003,0
3761,1520032015,6
3761,1532117703,0
3761,1532121304,6
3762,1366956000,6
3762,1415253600,12
3762,1415340000,6
3762,1415685600,12
3762,1429855200,6
3762,1462804611,0
3762,1462808211,6
3762,1468192480,0
3762,1468199681,6
3762,1480894487,0
3762,1480908891,6
3762,1481688871,0
3762,1481692480,6
3762,1485970475,0
3762,1485974077,6
3762,1485981278,0
3762,1485984884,6
3762,1486047240,0
3762,1486054450,6
3762,1486058060,0
3762,1486065265,6
3762,1489070415,0
3762,1489081390,6
3762,1506781630,0
3762,1506785230,6
3762,1514530573,0
3762,1514534173,6
3762,1519805146,0
3762,1519812348,6
3762,1520014003,0
3762,1520032015,6
3762,1532117703,0
3762,1532121304,6
3763,1366956000,6
3763,1415253600,12
3763,1415340000,6
3763,1415685600,12
3763,1429855200,6
3763,1462804611,0
3763,1462808211,6
3763,1468192480,0
3763,1468199681,6
3763,1480894487,0
3763,1480908891,6
3763,1481688871,0
3763,1481692480,6
3763,1485970475,0
3763,1485974077,6
3763,1485981278,0
3763,1485984884,6
3763,1486047240,0
3763,1486054450,6
3763,1486058060,0
3763,1486065265,6
3763,1489070415,0
3763,1489081390,6
3763,1506781630,0
3763,1506785230,6
3763,1514530573,0
3763,1514534173,6
3763,1519805146,0
3763,1519812348,6
3763,1520014003,0
3763,1520032015,6
3763,1532117703,0
3763,1532121304,6
3764,1366956000,6
3764,1415253600,12
3764,1415340000,6
3764,1415685600,12
3764,1429855200,6
3764,1462804611,0
3764,1462808211,6
3764,1468192480,0
3764,1468199681,6
3764,1480894487,0
3764,1480908891,6
3764,1481688871,0
3764,1481692480,6
3764,1485970475,0
3764,1485974077,6
3764,1485981278,0
3764,1485984884,6
3764,1486047240,0
3764,1486054450,6
3764,1486058060,0
3764,1486065265,6
3764,1489070415,0
3764,1489081390,6
3764,1506781630,0
3764,1506785230,6
3764,1514530573,0
3764,1514534173,6
3764,1519805146,0
3764,1519812348,6
3764,1520014003,0
3764,1520032015,6
3764,1532117703,0
3764,1532121304,6
3765,1366956000,1
3765,1415253600,2
3765,1415340000,1
3765,1415685600,2
3765,1429855200,1
3765,1462804611,0
3765,1462808211,1
3765,1468192480,0
3765,1468199681,1
3765,1480894487,0
3765,1480908891,1
3765,1481688871,0
3765,1481692480,1
3765,1485970475,0
3765,1485974077,1
3765,1485981278,0
3765,1485984884,1
3765,1486047240,0
3765,1486054450,1
3765,1486058060,0
3765,1486065265,1
3765,1489070415,0
3765,1489081390,1
3765,1506781630,0
3765,1506785230,1
3765,1514530573,0
3765,1514534173,1
3765,1519805146,0
3765,1519812348,1
3765,1520014003,0
3765,1520032015,1
3765,1532117703,0
3765,1532121304,1
3766,1366956000,1
3766,1415253600,2
3766,1415340000,1
3766,1415685600,2
3766,1429855200,1
3766,1462804611,0
3766,1462808211,1
3766,1468192480,0
3766,1468199681,1
3766,1480894487,0
3766,1480908891,1
3766,1481688871,0
3766,1481692480,1
3766,1485970475,0
3766,1485974077,1
3766,1485981278,0
3766,1485984884,1
